user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference,cluster,pca_1,pca_2
112,46,Male,Spain,Basic,Unemployed,Data Science,Intermediate,Upskill,44,15,88.63,4.96,231.64,9,43.68,83,0.3409090909090909,0.6590909090909092,0.74,0.31,0.6203898701298701,Medium,Mixed,Morning,0,0.7019602831032775,1.0572778039594248
113,20,Other,Colombia,Basic,Employed,Web Dev,Advanced,Career Change,45,13,36.73,4.63,216.09,5,9.84,64,0.2888888888888888,0.7111111111111111,0.91,0.14,0.4492695238095238,Short,Mixed,Morning,1,-0.24226229143401698,-0.5186362244111676
114,32,Other,Chile,Intermediate,Employed,AI,Beginner,Hobby,49,23,21.2,4.89,240.41,5,15.28,69,0.4693877551020408,0.5306122448979591,0.98,0.9,0.4863591836734693,Long,Video,Night,0,0.9528567785429843,-1.0964124489713483
115,41,Female,Spain,Intermediate,Employed,AI,Intermediate,Hobby,11,1,25.03,4.98,73.34,4,101.35,53,0.0909090909090909,0.9090909090909092,0.61,0.56,0.2850470129870129,Short,Text,Afternoon,1,-2.7319361909092663,-0.4648072897714743
116,27,Male,Argentina,University,Employed,AI,Advanced,Upskill,43,33,44.57,2.59,287.39,8,45.26,4,0.7674418604651163,0.2325581395348837,0.63,0.29,0.6168011295681063,Medium,Video,Morning,0,2.7537644970166446,-0.5826706201037459
117,26,Female,Colombia,Master,Employed,Marketing,Beginner,Upskill,35,19,99.54,2.93,121.89,2,61.49,16,0.5428571428571428,0.4571428571428572,0.15,0.83,0.4347942857142857,Long,Mixed,Afternoon,0,0.4747981006652245,-1.3785864462878268
118,55,Female,Chile,Master,Student,Cybersecurity,Intermediate,Hobby,13,7,77.31,2.59,269.0,5,15.52,55,0.5384615384615384,0.4615384615384615,0.27,0.22,0.4773013186813187,Medium,Video,Afternoon,1,-0.16534690456262902,-0.11551842561056035
119,26,Other,Argentina,Intermediate,Student,AI,Beginner,Upskill,3,0,86.7,2.59,102.07,9,68.35,58,0.0,1.0,0.28,0.33,0.4222571428571429,Long,Mixed,Morning,1,-2.56582675663264,1.291034942898233
120,55,Other,Chile,Basic,Student,Web Dev,Intermediate,Hobby,8,2,75.11,3.74,28.91,12,17.59,27,0.25,0.75,0.08,0.87,0.4983628571428571,Long,Text,Morning,1,-1.3030212169324196,1.1161519365978863
121,57,Other,Spain,University,Student,Cybersecurity,Advanced,Upskill,45,31,56.45,4.77,173.54,8,82.97,76,0.6888888888888889,0.3111111111111111,0.27,0.89,0.5449952380952381,Long,Text,Night,0,2.1021403287297757,-1.090530019083246
122,36,Male,Spain,Master,Student,AI,Beginner,Hobby,16,7,32.08,2.89,52.32,13,101.26,88,0.4375,0.5625,0.93,0.2,0.6599814285714286,Short,Text,Morning,0,0.3268267817596469,2.1356465276878787
123,44,Other,Argentina,Basic,Student,Web Dev,Advanced,Upskill,38,6,89.35,4.9,142.31,7,5.59,31,0.1578947368421052,0.8421052631578947,0.34,0.77,0.4440684210526315,Short,Text,Morning,1,-1.1499227826594463,0.06650967905978618
124,48,Male,Argentina,Intermediate,Unemployed,Web Dev,Beginner,Hobby,18,3,60.06,4.39,81.31,2,38.01,45,0.1666666666666666,0.8333333333333334,0.33,0.6,0.2789771428571428,Short,Text,Afternoon,1,-2.293060904091399,-1.0686601395709276
125,57,Female,Mexico,University,Student,Data Science,Advanced,Upskill,31,1,67.06,3.85,235.05,6,37.58,70,0.032258064516129,0.967741935483871,0.54,0.97,0.3803688479262672,Medium,Text,Night,1,-2.1546101786733494,0.03498022649667427
126,45,Male,Colombia,Master,Employed,Data Science,Intermediate,Upskill,15,13,77.83,4.47,56.26,4,12.8,63,0.8666666666666667,0.1333333333333333,0.71,0.16,0.6433742857142858,Short,Video,Morning,0,1.8723220888662857,0.4847854390815941
127,27,Female,Argentina,Intermediate,Employed,AI,Beginner,Upskill,1,0,15.21,2.69,256.46,13,56.29,51,0.0,1.0,0.76,0.12,0.4609914285714286,Long,Mixed,Afternoon,1,-2.4022633452788598,1.7535359102394623
128,28,Other,Mexico,University,Employed,Marketing,Intermediate,Career Change,33,5,43.47,4.55,79.49,7,56.28,45,0.1515151515151515,0.8484848484848485,0.47,0.95,0.3763945454545454,Long,Text,Night,1,-1.6210498283011883,-0.4418526827045847
129,52,Male,Chile,Intermediate,Student,Marketing,Beginner,Hobby,13,8,24.73,4.49,209.64,4,101.59,46,0.6153846153846154,0.3846153846153846,0.68,0.69,0.4557896703296703,Long,Mixed,Morning,0,-0.024966020591074545,-0.42954554002937756
130,44,Female,Colombia,Basic,Unemployed,Marketing,Advanced,Hobby,3,0,96.69,2.58,220.72,5,78.43,5,0.0,1.0,0.76,0.5,0.4525228571428571,Long,Mixed,Morning,1,-2.4363762517886784,1.655940724183872
131,18,Other,Chile,Basic,Unemployed,Cybersecurity,Beginner,Hobby,38,14,77.13,3.0,261.1,8,47.38,14,0.3684210526315789,0.631578947368421,0.47,0.59,0.5302148872180451,Short,Text,Afternoon,0,0.2017142433125027,0.17615098059252404
132,63,Female,Mexico,Intermediate,Employed,AI,Beginner,Upskill,25,16,18.2,2.88,138.84,2,92.52,2,0.64,0.36,0.8,0.36,0.4312571428571429,Medium,Text,Afternoon,0,0.46320409703786103,-1.1227922483797494
133,41,Other,Spain,Basic,Student,Marketing,Intermediate,Upskill,3,1,51.59,2.5,181.51,12,33.47,8,0.3333333333333333,0.6666666666666667,0.2,0.54,0.5003228571428571,Short,Video,Night,1,-1.166324730348305,1.0827328028001544
134,39,Female,Spain,Basic,Student,Marketing,Beginner,Upskill,2,1,48.99,4.96,49.13,5,13.33,63,0.5,0.5,0.4,0.98,0.4351228571428572,Short,Video,Afternoon,1,-0.9402012133978388,-0.15104090543990428
135,55,Other,Mexico,Master,Employed,Marketing,Beginner,Career Change,32,10,72.55,4.65,235.06,8,88.29,50,0.3125,0.6875,0.1,0.32,0.4302785714285714,Medium,Mixed,Night,1,-0.685436301752851,-0.281469504065167
136,63,Male,Mexico,Basic,Employed,AI,Intermediate,Hobby,32,14,54.9,4.05,212.23,10,94.22,1,0.4375,0.5625,0.53,0.89,0.5613357142857143,Short,Text,Morning,0,0.4223763273329586,0.5690177661210748
137,47,Other,Colombia,Master,Student,AI,Advanced,Upskill,33,12,17.07,3.49,44.15,7,28.1,14,0.3636363636363636,0.6363636363636364,0.2,0.25,0.3332309090909091,Long,Mixed,Afternoon,1,-0.8151939170748355,-1.5174493573178398
138,57,Other,Mexico,Master,Employed,Web Dev,Beginner,Career Change,11,2,90.66,3.99,186.9,9,86.54,7,0.1818181818181818,0.8181818181818181,0.95,0.66,0.6187225974025974,Medium,Text,Morning,1,-0.9749757182254738,2.6551795767219084
139,37,Female,Colombia,Intermediate,Employed,Data Science,Intermediate,Hobby,47,6,69.47,3.88,181.26,6,57.02,2,0.1276595744680851,0.8723404255319149,0.04,0.25,0.3138093009118541,Short,Text,Night,1,-1.6934966412754733,-1.2287254926824662
140,31,Male,Mexico,University,Unemployed,Marketing,Advanced,Career Change,11,1,15.43,3.12,52.07,13,75.81,18,0.0909090909090909,0.9090909090909092,0.98,0.4,0.5327041558441559,Long,Mixed,Night,1,-1.6383506917531123,2.0773654410704556
141,25,Female,Chile,Basic,Unemployed,AI,Intermediate,Upskill,29,22,49.03,2.61,52.69,6,87.71,21,0.7586206896551724,0.2413793103448276,0.33,0.59,0.5202176354679803,Medium,Text,Morning,0,1.545964221731677,-0.9333393618642414
142,20,Male,Argentina,Intermediate,Employed,Data Science,Advanced,Upskill,28,9,46.29,3.05,128.43,1,101.65,48,0.3214285714285714,0.6785714285714286,0.87,0.75,0.3844371428571428,Long,Mixed,Night,1,-0.9563012026751376,-0.7468646005207021
143,41,Female,Colombia,Intermediate,Unemployed,Data Science,Beginner,Career Change,20,4,41.13,3.43,296.36,8,67.48,50,0.2,0.8,0.58,0.49,0.4296885714285714,Long,Video,Morning,1,-1.4570814650854427,0.3255882237334179
144,51,Other,Chile,Basic,Student,Web Dev,Beginner,Upskill,36,1,63.8,4.48,198.23,3,73.12,11,0.0277777777777777,0.9722222222222222,0.38,0.52,0.2762190476190476,Short,Mixed,Morning,1,-2.5576919871252217,-0.931419546063965
145,38,Female,Spain,Intermediate,Employed,Marketing,Beginner,Career Change,15,0,21.84,4.29,273.16,7,77.74,13,0.0,1.0,0.97,0.26,0.38768,Short,Video,Afternoon,1,-2.529150438785365,0.7891907489387822
146,22,Female,Colombia,Intermediate,Student,Web Dev,Intermediate,Hobby,38,13,56.33,3.4,179.92,6,79.99,88,0.3421052631578947,0.6578947368421053,0.97,0.33,0.537863007518797,Short,Mixed,Afternoon,1,0.1383638619429583,0.41198412972197407
147,54,Male,Mexico,Intermediate,Student,Marketing,Beginner,Upskill,5,0,79.61,2.83,291.1,11,106.63,13,0.0,1.0,0.33,0.5,0.4609342857142857,Medium,Video,Afternoon,1,-2.418094790227167,1.7234824130510438
148,29,Female,Spain,Basic,Employed,Cybersecurity,Intermediate,Career Change,30,8,48.78,3.12,187.06,1,34.04,83,0.2666666666666666,0.7333333333333334,0.38,0.64,0.2749885714285714,Short,Text,Afternoon,1,-1.5756158235866777,-1.881761136325323
149,64,Other,Colombia,Basic,Student,Cybersecurity,Advanced,Upskill,37,11,52.72,4.61,242.67,12,104.38,5,0.2972972972972973,0.7027027027027026,0.21,0.2,0.4937720463320463,Long,Video,Afternoon,1,-0.35963381638700326,0.38228870070838833
150,31,Male,Mexico,Master,Student,Marketing,Intermediate,Career Change,2,0,57.81,4.84,16.61,7,30.84,58,0.0,1.0,0.32,0.56,0.32962,Long,Video,Night,1,-2.9684173076059435,0.3187797864170994
151,31,Other,Colombia,Intermediate,Student,AI,Intermediate,Career Change,12,9,45.76,3.7,207.36,2,42.16,28,0.75,0.25,0.87,0.51,0.5333771428571429,Medium,Video,Night,0,0.77240797608584,-0.12030898795883209
152,64,Male,Colombia,Basic,Unemployed,Web Dev,Intermediate,Career Change,43,22,70.02,2.85,13.84,13,21.51,49,0.5116279069767442,0.4883720930232558,0.2,0.71,0.6120998006644518,Short,Text,Night,0,1.4441656811602441,0.2865311824009456
153,38,Female,Argentina,University,Student,Cybersecurity,Advanced,Career Change,1,0,75.77,2.89,74.2,6,34.36,64,0.0,1.0,0.84,0.95,0.4481114285714286,Medium,Video,Morning,1,-2.4728238649813115,1.4833554955733033
154,27,Other,Colombia,University,Unemployed,Web Dev,Advanced,Hobby,30,17,31.97,4.58,260.06,1,8.49,71,0.5666666666666667,0.4333333333333333,0.8,0.93,0.4153685714285714,Medium,Video,Morning,0,0.39085964413961144,-1.5759813788665873
155,18,Other,Argentina,Basic,Student,Cybersecurity,Advanced,Hobby,19,15,84.42,4.17,175.27,12,23.32,63,0.7894736842105263,0.2105263157894736,0.05,0.98,0.672824962406015,Medium,Video,Afternoon,0,1.8612798349365407,0.6966197285615529
156,58,Female,Argentina,Intermediate,Student,Data Science,Beginner,Upskill,25,15,77.72,2.73,90.16,11,106.03,3,0.6,0.4,0.67,0.83,0.7051542857142857,Long,Mixed,Morning,0,1.4586951650959583,1.723590279133777
157,35,Male,Spain,Intermediate,Student,Marketing,Intermediate,Career Change,13,8,38.55,4.67,115.82,6,79.64,84,0.6153846153846154,0.3846153846153846,0.32,0.43,0.4542868131868132,Short,Mixed,Afternoon,1,-0.02172599004667074,-0.5119850699586387
158,24,Other,Colombia,Intermediate,Student,Marketing,Intermediate,Career Change,15,4,44.24,3.87,180.96,1,56.11,89,0.2666666666666666,0.7333333333333334,0.59,0.25,0.3079085714285714,Short,Video,Afternoon,1,-1.8492083233949619,-1.0075149734837152
159,31,Other,Chile,Basic,Employed,Web Dev,Beginner,Hobby,10,1,51.71,3.45,259.68,2,60.11,25,0.1,0.9,0.11,0.23,0.1982771428571428,Short,Video,Morning,1,-3.055286279272021,-1.4298667474139473
160,54,Male,Argentina,Basic,Unemployed,Web Dev,Beginner,Upskill,15,11,52.9,3.49,167.08,2,87.28,42,0.7333333333333333,0.2666666666666667,0.02,0.28,0.3726571428571428,Long,Mixed,Morning,0,0.1529835927888537,-1.7247614748239688
161,33,Other,Argentina,Master,Employed,Marketing,Advanced,Upskill,47,14,31.91,4.82,22.78,5,60.11,18,0.2978723404255319,0.7021276595744681,0.1,0.54,0.2803245592705167,Short,Video,Morning,1,-0.9590024539463716,-2.2352686711076015
162,63,Other,Argentina,Intermediate,Student,Data Science,Beginner,Upskill,27,14,57.9,3.95,31.44,2,50.99,76,0.5185185185185185,0.4814814814814815,0.41,0.21,0.3962126984126984,Short,Video,Afternoon,1,-0.07661985015115962,-1.2393600344858056
163,28,Male,Chile,University,Employed,AI,Beginner,Hobby,7,6,87.35,4.5,59.45,8,96.24,60,0.8571428571428571,0.1428571428571429,0.26,0.97,0.6552714285714285,Short,Video,Morning,0,1.371676946079391,0.9480950130682363
164,21,Other,Colombia,Basic,Student,Web Dev,Intermediate,Hobby,7,5,59.52,2.61,191.78,11,5.3,21,0.7142857142857143,0.2857142857142857,0.82,0.9,0.73304,Long,Mixed,Morning,0,1.2897400017350615,2.0522067704644953
165,26,Female,Chile,Master,Student,AI,Beginner,Career Change,26,8,68.19,2.94,111.43,10,108.5,79,0.3076923076923077,0.6923076923076923,0.56,0.33,0.5549734065934067,Medium,Video,Afternoon,1,-0.35468994990613806,1.1353003794434993
166,21,Male,Spain,Master,Employed,Cybersecurity,Advanced,Career Change,24,18,86.61,4.18,243.81,3,76.74,54,0.75,0.25,0.59,0.25,0.5805057142857143,Medium,Mixed,Night,0,1.5717076886853039,-0.08143198492459304
167,52,Other,Spain,University,Unemployed,AI,Advanced,Hobby,44,33,52.56,3.84,57.64,5,78.83,70,0.75,0.25,0.55,0.31,0.547262857142857,Long,Video,Morning,0,2.4128915446493022,-1.1746867790186846
168,31,Male,Colombia,Intermediate,Employed,AI,Beginner,Upskill,13,12,15.26,2.85,85.99,7,84.94,66,0.9230769230769232,0.0769230769230768,0.44,0.5,0.5454430769230769,Long,Text,Afternoon,0,1.478392210902242,-0.5679692982447341
169,58,Other,Chile,Intermediate,Employed,Cybersecurity,Advanced,Career Change,49,10,99.21,2.82,35.71,10,43.78,31,0.2040816326530612,0.7959183673469388,0.27,0.17,0.5279302040816327,Long,Mixed,Night,1,-0.30192095008088843,0.6307487531712775
170,57,Male,Mexico,Basic,Employed,Data Science,Beginner,Career Change,37,32,63.62,3.5,113.25,6,45.82,67,0.8648648648648649,0.1351351351351351,0.44,0.85,0.603270888030888,Medium,Video,Afternoon,0,2.829936204600522,-0.9323074297381716
171,22,Female,Mexico,University,Unemployed,Marketing,Intermediate,Upskill,44,26,67.62,3.18,179.88,3,66.29,57,0.5909090909090909,0.409090909090909,0.33,0.7,0.4427984415584415,Short,Text,Night,0,1.135222779056695,-1.795328718080717
172,40,Female,Colombia,University,Employed,Marketing,Beginner,Upskill,44,1,42.66,4.99,136.67,4,11.92,43,0.0227272727272727,0.9772727272727272,0.09,0.97,0.1958524675324675,Medium,Mixed,Afternoon,1,-2.7777960435993094,-2.1541547229627116
173,46,Female,Colombia,Master,Unemployed,Cybersecurity,Advanced,Upskill,31,14,28.08,3.84,33.52,9,99.51,11,0.4516129032258064,0.5483870967741935,0.35,0.7,0.4545010138248847,Medium,Text,Night,1,-0.02444993431407368,-0.48557664362305547
174,37,Other,Chile,University,Employed,Data Science,Advanced,Career Change,3,1,31.12,3.5,49.96,5,89.78,64,0.3333333333333333,0.6666666666666667,0.84,0.57,0.4373828571428572,Short,Video,Afternoon,1,-1.4439120568324844,0.5413835177620343
175,23,Female,Mexico,University,Employed,Web Dev,Intermediate,Upskill,22,17,80.91,4.66,184.5,12,94.93,13,0.7727272727272727,0.2272727272727273,0.12,0.3,0.6747810389610389,Medium,Text,Afternoon,0,1.908096118851452,0.906414846629804
176,62,Other,Chile,Intermediate,Student,Cybersecurity,Intermediate,Career Change,2,0,17.89,4.84,168.37,11,99.91,61,0.0,1.0,0.45,0.64,0.3614942857142857,Long,Video,Night,1,-2.865248365876703,0.8094976031507443
177,23,Male,Argentina,University,Employed,AI,Beginner,Career Change,35,21,54.73,4.98,256.17,10,62.63,48,0.6,0.4,0.12,0.84,0.5277457142857143,Medium,Video,Afternoon,0,1.1544878410749821,-0.650563943114196
178,52,Female,Colombia,University,Unemployed,Cybersecurity,Intermediate,Upskill,30,23,57.92,4.3,46.68,7,40.04,72,0.7666666666666667,0.2333333333333332,0.32,0.12,0.55984,Long,Mixed,Morning,0,1.871053920080581,-0.5987008540437773
179,44,Female,Spain,Basic,Student,Data Science,Beginner,Hobby,2,0,41.15,4.94,194.09,9,71.14,53,0.0,1.0,0.31,0.65,0.3371571428571428,Medium,Text,Morning,1,-2.9608062515434357,0.45616771830602415
180,18,Female,Mexico,Intermediate,Unemployed,AI,Advanced,Career Change,46,15,78.83,2.94,153.26,9,99.9,12,0.3260869565217391,0.6739130434782609,0.37,0.16,0.5223432298136647,Short,Video,Afternoon,1,0.18600171457162185,0.19456949702520826
181,51,Female,Argentina,Intermediate,Employed,Cybersecurity,Advanced,Hobby,4,0,30.93,2.7,234.13,12,40.86,77,0.0,1.0,0.88,0.35,0.4950028571428571,Short,Video,Night,1,-2.186967378997018,2.004890262302386
182,23,Male,Spain,University,Student,AI,Intermediate,Career Change,32,28,11.59,4.01,112.62,3,69.91,33,0.875,0.125,0.46,0.15,0.4419657142857143,Long,Mixed,Night,0,1.9222185604968927,-2.213523422551978
183,28,Female,Mexico,University,Unemployed,Data Science,Advanced,Career Change,31,23,36.76,3.58,55.35,5,18.96,61,0.7419354838709677,0.2580645161290322,0.27,0.26,0.4572435023041475,Long,Video,Night,0,1.3699628039923204,-1.671240803874116
184,33,Other,Mexico,Intermediate,Employed,Marketing,Beginner,Upskill,33,3,66.99,3.07,73.63,12,40.22,51,0.0909090909090909,0.9090909090909092,0.66,0.86,0.5503955844155843,Short,Mixed,Night,1,-1.1255677961279653,1.516748429194682
185,54,Other,Spain,Basic,Unemployed,AI,Intermediate,Upskill,35,6,57.3,3.7,57.18,13,93.47,54,0.1714285714285714,0.8285714285714285,0.42,0.53,0.5286,Long,Video,Morning,1,-0.8227001200872645,1.1299877090990074
186,55,Male,Chile,Basic,Student,Marketing,Advanced,Hobby,15,4,78.43,2.84,162.92,1,42.2,89,0.2666666666666666,0.7333333333333334,0.24,0.98,0.3062885714285714,Short,Text,Night,1,-1.8663835031673324,-1.1381491774299157
187,35,Male,Spain,Master,Student,Marketing,Intermediate,Upskill,37,31,53.91,2.77,166.65,5,102.1,54,0.8378378378378378,0.1621621621621621,0.15,0.21,0.4963142084942085,Short,Mixed,Morning,0,2.237962431022069,-1.7483463726937427
188,51,Female,Colombia,Basic,Student,Data Science,Advanced,Upskill,48,17,52.84,3.44,121.37,6,50.13,41,0.3541666666666667,0.6458333333333333,0.89,0.96,0.5185014285714286,Long,Mixed,Afternoon,0,0.40119120824804116,-0.17686212923187
189,34,Other,Mexico,Master,Unemployed,Data Science,Beginner,Career Change,9,8,71.93,3.59,80.13,10,111.99,59,0.8888888888888888,0.1111111111111111,0.78,0.84,0.780812380952381,Long,Text,Afternoon,0,2.1149726468365855,2.1434359341384934
190,51,Male,Argentina,University,Unemployed,Web Dev,Advanced,Upskill,8,2,50.51,3.07,267.37,7,64.62,82,0.25,0.75,0.11,0.99,0.34802,Long,Video,Night,1,-1.9373842719650496,-0.4553768343095104
191,40,Male,Colombia,Intermediate,Student,Cybersecurity,Beginner,Upskill,37,7,13.75,2.71,216.32,13,97.25,23,0.1891891891891892,0.8108108108108107,0.04,0.56,0.3708281853281853,Medium,Mixed,Night,1,-1.3943342321291565,-0.612839027988902
192,57,Male,Chile,Master,Student,Data Science,Intermediate,Upskill,31,13,99.24,4.93,282.98,3,26.3,57,0.4193548387096774,0.5806451612903225,0.1,0.69,0.4085721658986175,Medium,Video,Night,1,-0.2963924667944183,-1.069878652986422
193,49,Female,Chile,Intermediate,Unemployed,AI,Advanced,Hobby,8,7,48.19,2.71,156.82,1,38.98,24,0.875,0.125,0.98,0.7,0.5763085714285715,Long,Video,Afternoon,0,1.2003118691962575,0.08760012022998327
194,20,Other,Spain,Master,Unemployed,Marketing,Beginner,Hobby,49,35,65.35,4.44,194.95,10,60.0,9,0.7142857142857143,0.2857142857142857,0.8,0.36,0.7192714285714287,Short,Text,Afternoon,0,3.186919038311252,0.46737561492956875
195,57,Other,Mexico,University,Unemployed,Data Science,Beginner,Career Change,2,1,53.74,4.8,158.63,12,23.01,9,0.5,0.5,0.34,0.94,0.5826228571428571,Long,Mixed,Night,1,-0.31257383958100454,1.4597229051340008
196,26,Male,Argentina,Master,Student,Web Dev,Beginner,Career Change,25,7,48.89,3.6,185.82,6,36.49,83,0.28,0.72,0.12,0.28,0.3343514285714286,Long,Text,Afternoon,1,-1.4003529366914653,-1.115266069021683
197,63,Other,Colombia,Intermediate,Unemployed,AI,Advanced,Hobby,49,20,35.73,4.54,259.1,1,34.72,46,0.4081632653061224,0.5918367346938775,0.25,0.78,0.2653375510204082,Short,Text,Morning,1,-0.34608967626319526,-2.9874408290657217
198,38,Male,Chile,University,Unemployed,Marketing,Advanced,Hobby,8,5,75.56,4.44,198.57,11,41.81,21,0.625,0.375,0.98,0.94,0.7703342857142859,Short,Text,Morning,0,1.168745857515509,2.7735792162798396
199,46,Other,Mexico,Intermediate,Employed,Marketing,Advanced,Upskill,13,1,19.71,4.21,32.1,2,29.55,22,0.0769230769230769,0.9230769230769232,0.84,0.76,0.2733540659340659,Medium,Text,Afternoon,1,-2.7715106115165224,-0.6770631141092435
200,60,Female,Argentina,Master,Student,AI,Advanced,Hobby,37,32,55.75,3.24,171.68,13,15.78,24,0.8648648648648649,0.1351351351351351,0.76,0.24,0.8015308880308881,Long,Mixed,Morning,0,3.735811311979632,1.2261964050458383
201,59,Female,Chile,Intermediate,Unemployed,Data Science,Beginner,Hobby,16,7,32.2,4.32,297.58,8,27.3,63,0.4375,0.5625,0.8,0.28,0.5270785714285714,Short,Mixed,Morning,1,-0.18765151508653907,0.6750672395908748
202,27,Other,Mexico,Master,Student,AI,Intermediate,Upskill,21,13,65.44,2.97,109.84,13,66.95,35,0.6190476190476191,0.3809523809523809,0.01,0.78,0.5971657142857143,Medium,Video,Afternoon,0,0.9153996048806639,0.5485085236125099
203,29,Male,Chile,Intermediate,Employed,Cybersecurity,Advanced,Career Change,17,13,28.22,4.9,113.54,11,91.97,69,0.7647058823529411,0.2352941176470588,0.88,1.0,0.6975660504201681,Short,Video,Morning,0,1.7654280599752648,1.2957057755992067
204,21,Female,Argentina,University,Unemployed,Web Dev,Beginner,Hobby,47,3,74.99,4.72,179.95,5,81.25,53,0.0638297872340425,0.9361702127659576,0.7,0.1,0.4162717933130699,Short,Text,Morning,1,-1.5540200797310102,0.09878892521205403
205,55,Female,Colombia,Intermediate,Unemployed,Data Science,Beginner,Upskill,46,3,26.32,3.47,123.69,7,60.31,13,0.0652173913043478,0.9347826086956522,0.72,0.19,0.3662052173913043,Long,Video,Night,1,-1.7905157314008782,-0.34542766270762953
