user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference
134,39,Female,Spain,Basic,Student,Marketing,Beginner,Upskill,2,1,48.99,4.96,49.13,5,13.33,63,0.5,0.5,0.4,0.98,0.4351228571428572,Short,Video,Afternoon
135,55,Other,Mexico,Master,Employed,Marketing,Beginner,Career Change,32,10,72.55,4.65,235.06,8,88.29,50,0.3125,0.6875,0.1,0.32,0.4302785714285714,Medium,Mixed,Night
136,63,Male,Mexico,Basic,Employed,AI,Intermediate,Hobby,32,14,54.9,4.05,212.23,10,94.22,1,0.4375,0.5625,0.53,0.89,0.5613357142857143,Short,Text,Morning
137,47,Other,Colombia,Master,Student,AI,Advanced,Upskill,33,12,17.07,3.49,44.15,7,28.1,14,0.36363636363636365,0.6363636363636364,0.2,0.25,0.33323090909090913,Long,Mixed,Afternoon
138,57,Other,Mexico,Master,Employed,Web Dev,Beginner,Career Change,11,2,90.66,3.99,186.9,9,86.54,7,0.18181818181818182,0.8181818181818181,0.95,0.66,0.6187225974025974,Medium,Text,Morning
139,37,Female,Colombia,Intermediate,Employed,Data Science,Intermediate,Hobby,47,6,69.47,3.88,181.26,6,57.02,2,0.1276595744680851,0.8723404255319149,0.04,0.25,0.3138093009118541,Short,Text,Night
140,31,Male,Mexico,University,Unemployed,Marketing,Advanced,Career Change,11,1,15.43,3.12,52.07,13,75.81,18,0.09090909090909091,0.9090909090909091,0.98,0.4,0.5327041558441559,Long,Mixed,Night
141,25,Female,Chile,Basic,Unemployed,AI,Intermediate,Upskill,29,22,49.03,2.61,52.69,6,87.71,21,0.7586206896551724,0.24137931034482762,0.33,0.59,0.5202176354679803,Medium,Text,Morning
142,20,Male,Argentina,Intermediate,Employed,Data Science,Advanced,Upskill,28,9,46.29,3.05,128.43,1,101.65,48,0.32142857142857145,0.6785714285714286,0.87,0.75,0.38443714285714287,Long,Mixed,Night
143,41,Female,Colombia,Intermediate,Unemployed,Data Science,Beginner,Career Change,20,4,41.13,3.43,296.36,8,67.48,50,0.2,0.8,0.58,0.49,0.4296885714285714,Long,Video,Morning
144,51,Other,Chile,Basic,Student,Web Dev,Beginner,Upskill,36,1,63.8,4.48,198.23,3,73.12,11,0.027777777777777776,0.9722222222222222,0.38,0.52,0.27621904761904764,Short,Mixed,Morning
145,38,Female,Spain,Intermediate,Employed,Marketing,Beginner,Career Change,15,0,21.84,4.29,273.16,7,77.74,13,0.0,1.0,0.97,0.26,0.38768,Short,Video,Afternoon
146,22,Female,Colombia,Intermediate,Student,Web Dev,Intermediate,Hobby,38,13,56.33,3.4,179.92,6,79.99,88,0.34210526315789475,0.6578947368421053,0.97,0.33,0.537863007518797,Short,Mixed,Afternoon
147,54,Male,Mexico,Intermediate,Student,Marketing,Beginner,Upskill,5,0,79.61,2.83,291.1,11,106.63,13,0.0,1.0,0.33,0.5,0.46093428571428574,Medium,Video,Afternoon
148,29,Female,Spain,Basic,Employed,Cybersecurity,Intermediate,Career Change,30,8,48.78,3.12,187.06,1,34.04,83,0.26666666666666666,0.7333333333333334,0.38,0.64,0.2749885714285714,Short,Text,Afternoon
149,64,Other,Colombia,Basic,Student,Cybersecurity,Advanced,Upskill,37,11,52.72,4.61,242.67,12,104.38,5,0.2972972972972973,0.7027027027027026,0.21,0.2,0.4937720463320463,Long,Video,Afternoon
150,31,Male,Mexico,Master,Student,Marketing,Intermediate,Career Change,2,0,57.81,4.84,16.61,7,30.84,58,0.0,1.0,0.32,0.56,0.32962,Long,Video,Night
151,31,Other,Colombia,Intermediate,Student,AI,Intermediate,Career Change,12,9,45.76,3.7,207.36,2,42.16,28,0.75,0.25,0.87,0.51,0.5333771428571429,Medium,Video,Night
152,64,Male,Colombia,Basic,Unemployed,Web Dev,Intermediate,Career Change,43,22,70.02,2.85,13.84,13,21.51,49,0.5116279069767442,0.4883720930232558,0.2,0.71,0.6120998006644518,Short,Text,Night
153,38,Female,Argentina,University,Student,Cybersecurity,Advanced,Career Change,1,0,75.77,2.89,74.2,6,34.36,64,0.0,1.0,0.84,0.95,0.4481114285714286,Medium,Video,Morning
154,27,Other,Colombia,University,Unemployed,Web Dev,Advanced,Hobby,30,17,31.97,4.58,260.06,1,8.49,71,0.5666666666666667,0.43333333333333335,0.8,0.93,0.4153685714285714,Medium,Video,Morning
155,18,Other,Argentina,Basic,Student,Cybersecurity,Advanced,Hobby,19,15,84.42,4.17,175.27,12,23.32,63,0.7894736842105263,0.21052631578947367,0.05,0.98,0.672824962406015,Medium,Video,Afternoon
156,58,Female,Argentina,Intermediate,Student,Data Science,Beginner,Upskill,25,15,77.72,2.73,90.16,11,106.03,3,0.6,0.4,0.67,0.83,0.7051542857142857,Long,Mixed,Morning
157,35,Male,Spain,Intermediate,Student,Marketing,Intermediate,Career Change,13,8,38.55,4.67,115.82,6,79.64,84,0.6153846153846154,0.3846153846153846,0.32,0.43,0.4542868131868132,Short,Mixed,Afternoon
158,24,Other,Colombia,Intermediate,Student,Marketing,Intermediate,Career Change,15,4,44.24,3.87,180.96,1,56.11,89,0.26666666666666666,0.7333333333333334,0.59,0.25,0.3079085714285714,Short,Video,Afternoon
159,31,Other,Chile,Basic,Employed,Web Dev,Beginner,Hobby,10,1,51.71,3.45,259.68,2,60.11,25,0.1,0.9,0.11,0.23,0.19827714285714285,Short,Video,Morning
160,54,Male,Argentina,Basic,Unemployed,Web Dev,Beginner,Upskill,15,11,52.9,3.49,167.08,2,87.28,42,0.7333333333333333,0.2666666666666667,0.02,0.28,0.37265714285714285,Long,Mixed,Morning
161,33,Other,Argentina,Master,Employed,Marketing,Advanced,Upskill,47,14,31.91,4.82,22.78,5,60.11,18,0.2978723404255319,0.7021276595744681,0.1,0.54,0.2803245592705167,Short,Video,Morning
162,63,Other,Argentina,Intermediate,Student,Data Science,Beginner,Upskill,27,14,57.9,3.95,31.44,2,50.99,76,0.5185185185185185,0.4814814814814815,0.41,0.21,0.3962126984126984,Short,Video,Afternoon
163,28,Male,Chile,University,Employed,AI,Beginner,Hobby,7,6,87.35,4.5,59.45,8,96.24,60,0.8571428571428571,0.1428571428571429,0.26,0.97,0.6552714285714285,Short,Video,Morning
164,21,Other,Colombia,Basic,Student,Web Dev,Intermediate,Hobby,7,5,59.52,2.61,191.78,11,5.3,21,0.7142857142857143,0.2857142857142857,0.82,0.9,0.73304,Long,Mixed,Morning
165,26,Female,Chile,Master,Student,AI,Beginner,Career Change,26,8,68.19,2.94,111.43,10,108.5,79,0.3076923076923077,0.6923076923076923,0.56,0.33,0.5549734065934067,Medium,Video,Afternoon
166,21,Male,Spain,Master,Employed,Cybersecurity,Advanced,Career Change,24,18,86.61,4.18,243.81,3,76.74,54,0.75,0.25,0.59,0.25,0.5805057142857143,Medium,Mixed,Night
167,52,Other,Spain,University,Unemployed,AI,Advanced,Hobby,44,33,52.56,3.84,57.64,5,78.83,70,0.75,0.25,0.55,0.31,0.547262857142857,Long,Video,Morning
168,31,Male,Colombia,Intermediate,Employed,AI,Beginner,Upskill,13,12,15.26,2.85,85.99,7,84.94,66,0.9230769230769231,0.07692307692307687,0.44,0.5,0.5454430769230769,Long,Text,Afternoon
169,58,Other,Chile,Intermediate,Employed,Cybersecurity,Advanced,Career Change,49,10,99.21,2.82,35.71,10,43.78,31,0.20408163265306123,0.7959183673469388,0.27,0.17,0.5279302040816327,Long,Mixed,Night
170,57,Male,Mexico,Basic,Employed,Data Science,Beginner,Career Change,37,32,63.62,3.5,113.25,6,45.82,67,0.8648648648648649,0.1351351351351351,0.44,0.85,0.603270888030888,Medium,Video,Afternoon
171,22,Female,Mexico,University,Unemployed,Marketing,Intermediate,Upskill,44,26,67.62,3.18,179.88,3,66.29,57,0.5909090909090909,0.40909090909090906,0.33,0.7,0.44279844155844156,Short,Text,Night
172,40,Female,Colombia,University,Employed,Marketing,Beginner,Upskill,44,1,42.66,4.99,136.67,4,11.92,43,0.022727272727272728,0.9772727272727273,0.09,0.97,0.19585246753246754,Medium,Mixed,Afternoon
173,46,Female,Colombia,Master,Unemployed,Cybersecurity,Advanced,Upskill,31,14,28.08,3.84,33.52,9,99.51,11,0.45161290322580644,0.5483870967741935,0.35,0.7,0.4545010138248847,Medium,Text,Night
174,37,Other,Chile,University,Employed,Data Science,Advanced,Career Change,3,1,31.12,3.5,49.96,5,89.78,64,0.3333333333333333,0.6666666666666667,0.84,0.57,0.4373828571428572,Short,Video,Afternoon
175,23,Female,Mexico,University,Employed,Web Dev,Intermediate,Upskill,22,17,80.91,4.66,184.5,12,94.93,13,0.7727272727272727,0.2272727272727273,0.12,0.3,0.6747810389610389,Medium,Text,Afternoon
176,62,Other,Chile,Intermediate,Student,Cybersecurity,Intermediate,Career Change,2,0,17.89,4.84,168.37,11,99.91,61,0.0,1.0,0.45,0.64,0.3614942857142857,Long,Video,Night
177,23,Male,Argentina,University,Employed,AI,Beginner,Career Change,35,21,54.73,4.98,256.17,10,62.63,48,0.6,0.4,0.12,0.84,0.5277457142857143,Medium,Video,Afternoon
178,52,Female,Colombia,University,Unemployed,Cybersecurity,Intermediate,Upskill,30,23,57.92,4.3,46.68,7,40.04,72,0.7666666666666667,0.23333333333333328,0.32,0.12,0.55984,Long,Mixed,Morning
179,44,Female,Spain,Basic,Student,Data Science,Beginner,Hobby,2,0,41.15,4.94,194.09,9,71.14,53,0.0,1.0,0.31,0.65,0.3371571428571428,Medium,Text,Morning
180,18,Female,Mexico,Intermediate,Unemployed,AI,Advanced,Career Change,46,15,78.83,2.94,153.26,9,99.9,12,0.32608695652173914,0.6739130434782609,0.37,0.16,0.5223432298136647,Short,Video,Afternoon
181,51,Female,Argentina,Intermediate,Employed,Cybersecurity,Advanced,Hobby,4,0,30.93,2.7,234.13,12,40.86,77,0.0,1.0,0.88,0.35,0.49500285714285713,Short,Video,Night
182,23,Male,Spain,University,Student,AI,Intermediate,Career Change,32,28,11.59,4.01,112.62,3,69.91,33,0.875,0.125,0.46,0.15,0.4419657142857143,Long,Mixed,Night
183,28,Female,Mexico,University,Unemployed,Data Science,Advanced,Career Change,31,23,36.76,3.58,55.35,5,18.96,61,0.7419354838709677,0.25806451612903225,0.27,0.26,0.4572435023041475,Long,Video,Night
184,33,Other,Mexico,Intermediate,Employed,Marketing,Beginner,Upskill,33,3,66.99,3.07,73.63,12,40.22,51,0.09090909090909091,0.9090909090909091,0.66,0.86,0.5503955844155843,Short,Mixed,Night
185,54,Other,Spain,Basic,Unemployed,AI,Intermediate,Upskill,35,6,57.3,3.7,57.18,13,93.47,54,0.17142857142857143,0.8285714285714285,0.42,0.53,0.5286,Long,Video,Morning
186,55,Male,Chile,Basic,Student,Marketing,Advanced,Hobby,15,4,78.43,2.84,162.92,1,42.2,89,0.26666666666666666,0.7333333333333334,0.24,0.98,0.3062885714285714,Short,Text,Night
187,35,Male,Spain,Master,Student,Marketing,Intermediate,Upskill,37,31,53.91,2.77,166.65,5,102.1,54,0.8378378378378378,0.16216216216216217,0.15,0.21,0.4963142084942085,Short,Mixed,Morning
188,51,Female,Colombia,Basic,Student,Data Science,Advanced,Upskill,48,17,52.84,3.44,121.37,6,50.13,41,0.3541666666666667,0.6458333333333333,0.89,0.96,0.5185014285714286,Long,Mixed,Afternoon
189,34,Other,Mexico,Master,Unemployed,Data Science,Beginner,Career Change,9,8,71.93,3.59,80.13,10,111.99,59,0.8888888888888888,0.11111111111111116,0.78,0.84,0.780812380952381,Long,Text,Afternoon
190,51,Male,Argentina,University,Unemployed,Web Dev,Advanced,Upskill,8,2,50.51,3.07,267.37,7,64.62,82,0.25,0.75,0.11,0.99,0.34802,Long,Video,Night
191,40,Male,Colombia,Intermediate,Student,Cybersecurity,Beginner,Upskill,37,7,13.75,2.71,216.32,13,97.25,23,0.1891891891891892,0.8108108108108107,0.04,0.56,0.37082818532818534,Medium,Mixed,Night
192,57,Male,Chile,Master,Student,Data Science,Intermediate,Upskill,31,13,99.24,4.93,282.98,3,26.3,57,0.41935483870967744,0.5806451612903225,0.1,0.69,0.4085721658986175,Medium,Video,Night
193,49,Female,Chile,Intermediate,Unemployed,AI,Advanced,Hobby,8,7,48.19,2.71,156.82,1,38.98,24,0.875,0.125,0.98,0.7,0.5763085714285715,Long,Video,Afternoon
194,20,Other,Spain,Master,Unemployed,Marketing,Beginner,Hobby,49,35,65.35,4.44,194.95,10,60.0,9,0.7142857142857143,0.2857142857142857,0.8,0.36,0.7192714285714287,Short,Text,Afternoon
195,57,Other,Mexico,University,Unemployed,Data Science,Beginner,Career Change,2,1,53.74,4.8,158.63,12,23.01,9,0.5,0.5,0.34,0.94,0.5826228571428571,Long,Mixed,Night
196,26,Male,Argentina,Master,Student,Web Dev,Beginner,Career Change,25,7,48.89,3.6,185.82,6,36.49,83,0.28,0.72,0.12,0.28,0.3343514285714286,Long,Text,Afternoon
197,63,Other,Colombia,Intermediate,Unemployed,AI,Advanced,Hobby,49,20,35.73,4.54,259.1,1,34.72,46,0.40816326530612246,0.5918367346938775,0.25,0.78,0.2653375510204082,Short,Text,Morning
198,38,Male,Chile,University,Unemployed,Marketing,Advanced,Hobby,8,5,75.56,4.44,198.57,11,41.81,21,0.625,0.375,0.98,0.94,0.7703342857142859,Short,Text,Morning
199,46,Other,Mexico,Intermediate,Employed,Marketing,Advanced,Upskill,13,1,19.71,4.21,32.1,2,29.55,22,0.07692307692307693,0.9230769230769231,0.84,0.76,0.27335406593406597,Medium,Text,Afternoon
200,60,Female,Argentina,Master,Student,AI,Advanced,Hobby,37,32,55.75,3.24,171.68,13,15.78,24,0.8648648648648649,0.1351351351351351,0.76,0.24,0.8015308880308881,Long,Mixed,Morning
201,59,Female,Chile,Intermediate,Unemployed,Data Science,Beginner,Hobby,16,7,32.2,4.32,297.58,8,27.3,63,0.4375,0.5625,0.8,0.28,0.5270785714285714,Short,Mixed,Morning
202,27,Other,Mexico,Master,Student,AI,Intermediate,Upskill,21,13,65.44,2.97,109.84,13,66.95,35,0.6190476190476191,0.38095238095238093,0.01,0.78,0.5971657142857143,Medium,Video,Afternoon
203,29,Male,Chile,Intermediate,Employed,Cybersecurity,Advanced,Career Change,17,13,28.22,4.9,113.54,11,91.97,69,0.7647058823529411,0.23529411764705888,0.88,1.0,0.6975660504201681,Short,Video,Morning
204,21,Female,Argentina,University,Unemployed,Web Dev,Beginner,Hobby,47,3,74.99,4.72,179.95,5,81.25,53,0.06382978723404255,0.9361702127659575,0.7,0.1,0.4162717933130699,Short,Text,Morning
205,55,Female,Colombia,Intermediate,Unemployed,Data Science,Beginner,Upskill,46,3,26.32,3.47,123.69,7,60.31,13,0.06521739130434782,0.9347826086956522,0.72,0.19,0.3662052173913043,Long,Video,Night
206,21,Male,Colombia,University,Unemployed,Marketing,Advanced,Hobby,24,1,63.94,4.01,11.77,3,62.3,82,0.041666666666666664,0.9583333333333334,0.06,0.4,0.21666571428571427,Medium,Mixed,Night
207,47,Male,Argentina,University,Student,Web Dev,Beginner,Upskill,38,30,84.26,3.8,115.17,7,89.58,17,0.7894736842105263,0.21052631578947367,0.37,0.16,0.6293621052631578,Long,Mixed,Morning
208,45,Other,Mexico,Master,Employed,Marketing,Advanced,Upskill,47,10,76.03,3.25,56.18,6,78.16,46,0.2127659574468085,0.7872340425531915,0.12,0.47,0.3684612158054711,Long,Text,Night
209,31,Other,Chile,Intermediate,Employed,Web Dev,Advanced,Hobby,11,6,61.47,3.97,59.42,13,117.66,2,0.5454545454545454,0.4545454545454546,0.03,0.12,0.5711477922077922,Medium,Mixed,Night
210,62,Female,Spain,Master,Employed,Marketing,Beginner,Career Change,6,0,93.67,4.46,21.56,3,54.41,68,0.0,1.0,0.84,0.27,0.41962571428571427,Short,Text,Morning
211,38,Other,Chile,Basic,Student,Data Science,Advanced,Hobby,10,4,73.54,4.08,19.7,7,62.09,0,0.4,0.6,0.78,0.11,0.57308,Short,Mixed,Morning
212,58,Male,Mexico,Master,Employed,AI,Beginner,Hobby,46,43,22.18,4.38,198.8,4,6.54,23,0.9347826086956522,0.06521739130434778,0.06,0.35,0.42250906832298135,Medium,Video,Morning
213,45,Male,Colombia,Master,Unemployed,Cybersecurity,Advanced,Hobby,7,2,34.81,4.47,292.58,6,54.32,88,0.2857142857142857,0.7142857142857143,0.78,0.16,0.4399057142857143,Short,Text,Afternoon
214,62,Male,Colombia,Intermediate,Employed,Marketing,Intermediate,Career Change,36,19,65.77,3.9,107.05,2,52.28,6,0.5277777777777778,0.4722222222222222,0.09,0.31,0.3507304761904762,Long,Text,Morning
215,49,Male,Chile,Intermediate,Student,Cybersecurity,Advanced,Upskill,11,3,21.52,4.71,121.07,10,53.16,13,0.2727272727272727,0.7272727272727273,0.73,0.98,0.4851438961038961,Short,Mixed,Morning
216,35,Other,Argentina,Basic,Student,Cybersecurity,Intermediate,Career Change,5,2,75.26,2.98,104.79,3,116.78,11,0.4,0.6,0.35,0.2,0.4048057142857143,Medium,Video,Afternoon
217,21,Other,Chile,Intermediate,Unemployed,AI,Advanced,Upskill,42,6,71.54,3.86,294.25,13,103.92,57,0.14285714285714285,0.8571428571428572,0.54,0.81,0.5725085714285715,Medium,Mixed,Night
218,34,Male,Colombia,University,Employed,Web Dev,Beginner,Hobby,34,5,30.35,4.62,131.45,5,113.76,56,0.14705882352941177,0.8529411764705882,0.67,0.52,0.3459605042016807,Medium,Mixed,Night
219,56,Female,Argentina,Intermediate,Student,Web Dev,Beginner,Upskill,22,11,15.6,3.78,242.89,10,117.48,62,0.5,0.5,0.5,0.41,0.4954857142857143,Long,Text,Night
220,38,Other,Spain,Basic,Employed,Data Science,Beginner,Upskill,20,3,78.11,3.8,65.44,5,80.86,13,0.15,0.85,0.24,0.51,0.35636285714285715,Medium,Text,Night
221,45,Other,Chile,Intermediate,Employed,AI,Advanced,Hobby,26,16,12.45,2.66,141.86,8,37.48,41,0.6153846153846154,0.3846153846153846,0.5,0.19,0.480943956043956,Medium,Text,Afternoon
222,40,Male,Mexico,Intermediate,Unemployed,Cybersecurity,Beginner,Career Change,25,17,18.41,3.6,62.7,12,65.18,23,0.68,0.31999999999999995,0.36,0.78,0.5699628571428572,Medium,Mixed,Afternoon
223,54,Other,Spain,Master,Employed,Data Science,Beginner,Career Change,21,7,81.81,3.49,274.95,8,64.82,59,0.3333333333333333,0.6666666666666667,0.7,0.81,0.5750485714285714,Medium,Mixed,Morning
224,24,Female,Spain,Master,Employed,Web Dev,Intermediate,Upskill,16,2,42.68,4.74,54.81,6,21.18,0,0.125,0.875,0.03,0.43,0.25743142857142853,Long,Video,Morning
225,49,Female,Colombia,Intermediate,Employed,Marketing,Beginner,Upskill,48,42,38.18,4.5,290.49,3,106.48,11,0.875,0.125,0.74,0.39,0.5511457142857142,Long,Text,Night
226,18,Male,Spain,University,Student,AI,Advanced,Hobby,45,20,75.27,3.31,299.14,10,54.16,26,0.4444444444444444,0.5555555555555556,0.69,0.18,0.6361590476190476,Long,Video,Afternoon
227,21,Male,Colombia,University,Student,Web Dev,Intermediate,Career Change,25,19,90.12,2.7,220.79,13,43.74,8,0.76,0.24,0.82,0.59,0.8508114285714287,Short,Video,Afternoon
228,36,Male,Argentina,University,Employed,Marketing,Advanced,Career Change,44,10,91.12,4.13,97.65,8,61.83,2,0.22727272727272727,0.7727272727272727,0.88,0.57,0.5978503896103896,Long,Video,Morning
229,38,Female,Spain,Basic,Employed,Data Science,Advanced,Career Change,28,23,17.85,4.3,128.94,2,45.01,46,0.8214285714285714,0.1785714285714286,0.19,0.65,0.3629857142857143,Long,Text,Night
230,40,Male,Mexico,Basic,Student,Marketing,Intermediate,Career Change,48,21,76.43,4.52,253.9,11,77.93,83,0.4375,0.5625,0.74,0.2,0.6678242857142858,Short,Text,Afternoon
231,52,Other,Chile,Intermediate,Student,AI,Advanced,Hobby,40,27,71.35,2.92,198.31,1,101.26,86,0.675,0.32499999999999996,0.08,0.41,0.38262857142857143,Long,Text,Afternoon
232,42,Male,Chile,Master,Student,Web Dev,Intermediate,Hobby,47,37,42.43,2.67,230.13,5,80.11,13,0.7872340425531915,0.21276595744680848,0.9,0.31,0.6081730699088146,Short,Mixed,Night
233,26,Female,Spain,University,Unemployed,Cybersecurity,Intermediate,Upskill,35,12,90.9,4.13,262.9,11,69.45,45,0.34285714285714286,0.6571428571428571,0.46,0.88,0.6123714285714286,Long,Mixed,Morning
234,25,Male,Argentina,Intermediate,Student,Cybersecurity,Intermediate,Upskill,35,18,97.91,2.78,129.65,9,53.47,13,0.5142857142857142,0.48571428571428577,0.92,0.35,0.7269628571428571,Short,Text,Night
235,36,Male,Argentina,University,Employed,Marketing,Intermediate,Career Change,46,2,77.86,4.51,10.31,7,76.45,72,0.043478260869565216,0.9565217391304348,0.3,0.85,0.37876347826086953,Medium,Text,Night
236,36,Female,Argentina,University,Unemployed,Marketing,Intermediate,Hobby,47,13,29.66,2.8,25.16,1,32.82,63,0.2765957446808511,0.7234042553191489,0.57,0.36,0.2777272948328267,Short,Video,Afternoon
237,31,Female,Chile,Basic,Employed,Cybersecurity,Intermediate,Upskill,11,4,36.75,3.25,224.24,4,12.42,7,0.36363636363636365,0.6363636363636364,0.88,0.4,0.4443051948051948,Medium,Mixed,Night
238,39,Female,Spain,University,Unemployed,Web Dev,Intermediate,Upskill,41,15,31.56,4.49,15.23,3,35.79,49,0.36585365853658536,0.6341463414634146,0.57,0.69,0.3511618118466899,Short,Text,Morning
239,37,Female,Argentina,University,Employed,Web Dev,Intermediate,Career Change,37,2,53.95,4.34,159.95,9,81.96,80,0.05405405405405406,0.9459459459459459,0.06,0.96,0.3289733590733591,Long,Text,Afternoon
240,25,Male,Argentina,Master,Student,Marketing,Advanced,Upskill,45,22,48.74,3.29,133.21,9,44.19,51,0.4888888888888889,0.5111111111111111,0.44,0.65,0.5250038095238095,Long,Video,Afternoon
241,55,Female,Chile,Intermediate,Unemployed,AI,Beginner,Hobby,20,18,31.37,3.78,35.75,6,95.48,66,0.9,0.09999999999999998,0.65,0.96,0.5913114285714286,Short,Text,Morning
242,51,Female,Chile,Basic,Unemployed,Web Dev,Intermediate,Hobby,27,22,98.55,3.17,125.06,6,34.26,16,0.8148148148148148,0.18518518518518523,0.04,0.64,0.578115873015873,Medium,Mixed,Afternoon
243,44,Female,Colombia,University,Employed,Data Science,Beginner,Career Change,8,2,34.91,4.93,102.75,1,76.59,13,0.25,0.75,0.61,0.35,0.2882485714285714,Medium,Video,Afternoon
244,30,Other,Argentina,Intermediate,Student,Data Science,Advanced,Upskill,38,7,13.3,2.77,104.96,5,55.43,63,0.18421052631578946,0.8157894736842105,0.51,0.36,0.291006015037594,Long,Mixed,Morning
245,58,Female,Spain,Basic,Employed,Data Science,Intermediate,Hobby,9,7,17.84,4.04,38.58,3,106.18,54,0.7777777777777778,0.2222222222222222,0.87,0.54,0.5072990476190475,Medium,Video,Morning
246,28,Female,Mexico,Intermediate,Employed,Data Science,Intermediate,Career Change,46,18,50.55,4.82,53.74,8,53.51,75,0.391304347826087,0.6086956521739131,0.88,0.7,0.5659198757763975,Long,Mixed,Night
247,62,Female,Mexico,Master,Employed,Data Science,Beginner,Career Change,12,0,84.14,4.89,247.25,8,104.23,45,0.0,1.0,0.05,0.33,0.3497085714285714,Short,Mixed,Afternoon
248,40,Other,Mexico,Master,Student,Web Dev,Beginner,Hobby,49,46,88.44,3.14,201.26,1,57.47,81,0.9387755102040817,0.061224489795918324,0.09,0.64,0.4979412244897959,Medium,Video,Afternoon
249,57,Other,Argentina,Intermediate,Student,AI,Beginner,Career Change,20,16,16.39,2.7,109.66,7,52.46,28,0.8,0.19999999999999996,0.68,0.43,0.55878,Medium,Video,Night
250,28,Other,Spain,Master,Student,Web Dev,Advanced,Upskill,13,9,55.19,2.85,39.14,7,105.48,83,0.6923076923076923,0.3076923076923077,0.64,0.77,0.5960723076923077,Short,Video,Night
